"player_api_id","player_name","overall_rating","date","gk_rating","appearance","leagues"
33828,"Cesar Navas",76,"2016-01-21 00:00:00",52,19,1
33847,"Sergio Ballesteros",74,"2013-05-17 00:00:00",46,98,1
33849,"Jose Carlos Nunes",70,"2013-10-11 00:00:00",59,130,1
33874,"Jose Josetxo",67,"2012-02-22 00:00:00",52,34,1
33884,"Jose Moraton",67,"2010-08-30 00:00:00",51,20,1
33885,"Oriol",59,"2015-07-03 00:00:00",41,22,1
33913,"Alex Keddie",59,"2012-02-22 00:00:00",57,36,1
33931,"Fitz Hall",66,"2014-01-24 00:00:00",55,11,1
33959,"Ion Ansotegi",74,"2016-02-04 00:00:00",62,87,1
33961,"Mikel Labaka",68,"2012-08-31 00:00:00",46,28,1
33963,"Javier Garrido",72,"2015-12-24 00:00:00",52,92,3
33990,"Julien Escude",76,"2012-02-22 00:00:00",39,100,1
33993,"Aitor Ocio",69,"2012-02-22 00:00:00",44,34,1
34005,"Roberto Fabian Ayala",77,"2010-02-22 00:00:00",128,13,1
34054,"Baykal Kulaksizoglu",59,"2010-02-22 00:00:00",122,21,1
34055,"Alexandre Quennoz",63,"2008-08-30 00:00:00",128,6,1
34066,"Tariq Chihab",61,"2010-02-22 00:00:00",121,23,1
34104,"Ze Castro",76,"2015-10-16 00:00:00",58,130,1
34193,"Roger Johnson",69,"2016-03-10 00:00:00",51,104,1
34206,"Sean O'Hanlon",59,"2014-09-18 00:00:00",41,22,1
34275,"Michael Turner",73,"2016-06-09 00:00:00",58,156,1
34320,"Fabio Grosso",72,"2012-02-22 00:00:00",50,63,2
34336,"Jozef Piacek",63,"2016-03-10 00:00:00",51,9,1
34418,"Sol Campbell",75,"2011-02-22 00:00:00",44,46,1
34420,"Alexander Madlung",72,"2016-05-12 00:00:00",48,94,1
34492,"Denny Landzaat",66,"2013-05-31 00:00:00",41,53,1
34551,"Pedro Pele Monteiro",64,"2010-02-22 00:00:00",123,7,2
34567,"Herold Goulon",68,"2015-01-09 00:00:00",58,52,3
34590,"Radoslav Kovac",60,"2012-08-31 00:00:00",41,60,2
34622,"Graham Gartland",56,"2014-02-07 00:00:00",52,24,1
34650,"Alex Silva",73,"2013-08-02 00:00:00",56,16,1
34944,"Michael Carrick",80,"2016-03-24 00:00:00",60,194,1
35110,"Winston Reid",80,"2016-04-14 00:00:00",59,110,1
35438,"Danny Shittu",67,"2015-02-27 00:00:00",61,9,1
35467,"Danny Higginbotham",65,"2013-05-10 00:00:00",52,62,1
35502,"Steven Hammell",64,"2016-03-10 00:00:00",64,231,1
35506,"Zurab Khizanishvili",67,"2011-02-22 00:00:00",58,3,1
35531,"Franck Queudrue",63,"2012-02-22 00:00:00",49,14,2
35554,"Ian Evatt",65,"2016-04-28 00:00:00",39,36,1
35606,"Per Mertesacker",83,"2016-03-10 00:00:00",50,238,2
35607,"Frank Fahrenhorst",67,"2011-02-22 00:00:00",59,19,1
35637,"Djimi Traore",64,"2014-09-23 00:00:00",53,40,1
35751,"Gary Warren",66,"2016-04-21 00:00:00",60,124,1
35768,"Martin Stocklasa",61,"2014-05-02 00:00:00",42,28,1
35998,"Matthias Abel",69,"2012-08-31 00:00:00",44,39,1
36005,"Karim Haggui",71,"2016-04-28 00:00:00",57,109,1
36039,"Ralph Gunesch",66,"2014-10-24 00:00:00",60,20,1
36073,"Uwe Moehrle",66,"2014-02-21 00:00:00",61,7,1
36090,"Mariusz Kukielka,24",71,"2008-08-30 00:00:00",146,24,1
36146,"Serdar Tasci",79,"2016-02-04 00:00:00",60,137,1
36289,"Shelton Martis",64,"2013-02-15 00:00:00",46,6,1
36322,"Jens Langeneke",70,"2013-05-17 00:00:00",53,16,1
36388,"Mats Hummels",86,"2016-01-14 00:00:00",42,206,1
36390,"Patrick Paauwe",70,"2010-08-30 00:00:00",38,71,2
36547,"Zdenek Kroca",61,"2012-02-22 00:00:00",43,13,1
36785,"Alain Rochat",70,"2015-09-21 00:00:00",48,104,1
36806,"Nikolce Noveski",74,"2015-01-09 00:00:00",56,160,1
36841,"Jonas De Roeck",64,"2013-03-08 00:00:00",57,23,2
36845,"Kurt van Dooren",65,"2010-08-30 00:00:00",54,31,1
36868,"Justice Wamfor",64,"2011-02-22 00:00:00",41,43,1
37087,"Johannes Flum",73,"2016-03-24 00:00:00",61,93,1
37277,"Calum Davenport",70,"2010-02-22 00:00:00",127,14,1
37280,"Abdoulaye Meite",65,"2015-02-20 00:00:00",54,53,2
37307,"Marius Zaliukas",67,"2014-09-18 00:00:00",45,137,1
37326,"Tim Sebastian",69,"2016-01-21 00:00:00",53,18,1
37366,"Lionel Djebi-Zadi",64,"2008-08-30 00:00:00",129,15,1
37380,"Mario Eggimann",66,"2015-01-16 00:00:00",60,71,1
37383,"Martin Stoll",66,"2016-05-05 00:00:00",61,39,2
37410,"Javier Martinez",84,"2016-02-04 00:00:00",45,174,2
37427,"Mario Alvarez",73,"2015-10-16 00:00:00",63,74,1
37443,"Sergio Rodri",71,"2013-09-20 00:00:00",54,14,1
37451,"Alberto Lopo",72,"2016-04-14 00:00:00",56,169,1
37526,"Salvatore Bocchetti",76,"2015-11-26 00:00:00",64,58,1
37571,"Mohamed Chakouri",61,"2010-08-30 00:00:00",44,26,1
37581,"Ezequiel Garay",83,"2015-10-16 00:00:00",60,125,2
37604,"Fernando Amorebieta",72,"2016-02-04 00:00:00",55,135,2
37643,"Oleguer",72,"2010-08-30 00:00:00",63,18,1
37672,"Victoriano Rivas Nano",73,"2011-08-30 00:00:00",41,52,1
37718,"Sergio Fernandez",71,"2012-08-31 00:00:00",53,81,1
37753,"Francis Dickoh",63,"2016-05-05 00:00:00",67,50,3
37762,"Jan Vertonghen",82,"2016-03-17 00:00:00",44,216,2
37846,"Asanda Sishuba",62,"2010-02-22 00:00:00",125,6,1
37866,"Peter Delorge",65,"2012-02-22 00:00:00",58,67,1
37879,"Marc Torrejon Moya",73,"2016-04-21 00:00:00",50,111,2
37909,"Tony Sergeant",64,"2012-02-22 00:00:00",44,23,1
37916,"Miguel Robuste",64,"2014-03-28 00:00:00",56,4,1
37947,"Sekou Ouattara",55,"2008-08-30 00:00:00",118,1,1
37965,"Birger Maertens",65,"2015-01-23 00:00:00",54,98,2
37970,"Manuel Lara Martinez,26",64,"2016-04-28 00:00:00",50,26,1
37972,"Gregory Dufer",66,"2012-02-22 00:00:00",43,39,1
37979,"Jonathan Blondel",68,"2014-09-23 00:00:00",66,60,1
38065,"Jose Antonio Garcia Calvo",74,"2009-02-22 00:00:00",141,19,1
38100,"Anilton",65,"2015-01-09 00:00:00",37,33,1
38111,"Jeremy Henin",64,"2014-02-28 00:00:00",49,15,1
38122,"Adriano Russo",67,"2015-12-03 00:00:00",50,9,1
38138,"David Prieto",61,"2014-03-28 00:00:00",62,33,1
38151,"Lolo",67,"2015-10-16 00:00:00",51,106,1
38162,"Alves Justino Jorge Luiz,28",67,"2013-05-31 00:00:00",54,28,1
38167,"Thomas Kleine",62,"2014-09-18 00:00:00",42,24,1
38170,"Andre Mijatovic",64,"2015-03-27 00:00:00",47,35,1
38186,"Dejan Kelhar",62,"2015-02-27 00:00:00",45,37,2
38215,"Youssef Wasef Mohamad",75,"2011-02-22 00:00:00",56,89,1
38257,"Nebojsa Pavlovic",69,"2016-04-21 00:00:00",66,143,1
38378,"Jonathan Legear",67,"2016-04-21 00:00:00",64,37,1
38385,"Nicolas Pareja",77,"2016-03-10 00:00:00",70,110,1
38393,"Lucas Biglia",81,"2016-05-05 00:00:00",52,178,2
38417,"Ibrahima Diallo",61,"2015-09-21 00:00:00",54,21,1
38432,"Dante",80,"2016-03-31 00:00:00",51,191,1
38504,"Andre Bikey",66,"2015-03-06 00:00:00",52,26,1
38521,"Nacho Monreal",80,"2016-02-11 00:00:00",29,216,2
38540,"Gorka Elustondo",75,"2016-04-28 00:00:00",62,61,1
38561,"Sergio Boris",64,"2011-02-22 00:00:00",43,29,1
38618,"Marcel Seip",60,"2014-04-04 00:00:00",48,31,1
38672,"Stefan Buck",64,"2012-02-22 00:00:00",57,3,1
38701,"Manuel Fernandes",79,"2016-05-19 00:00:00",61,33,1
38719,"Rodrigo Defendi",68,"2015-01-30 00:00:00",43,30,1
38746,"Sebastian Eguren",71,"2014-01-10 00:00:00",46,76,1
38784,"Wim De Decker",65,"2013-02-15 00:00:00",62,93,1
38786,"Faris Haroun",65,"2015-01-09 00:00:00",48,70,1
38835,"William Gallas",69,"2014-03-07 00:00:00",48,106,1
38890,"Pablo Amo",71,"2010-02-22 00:00:00",133,9,1
39000,"Martin Amedick",63,"2015-03-27 00:00:00",42,36,1
39027,"Vincent Kompany",85,"2016-03-10 00:00:00",38,213,1
39032,"Sotirios Kyrgiakos",71,"2013-03-01 00:00:00",52,33,2
39070,"Arkadiusz Glowacki",69,"2016-04-14 00:00:00",51,133,1
39081,"Philip Haglund",66,"2016-06-09 00:00:00",47,13,1
39148,"Baptiste Ulens",64,"2015-09-21 00:00:00",61,12,1
39151,"Roberto Mirri",63,"2008-08-30 00:00:00",124,4,1
39185,"Medina Fabiano",69,"2011-02-22 00:00:00",46,58,1
39191,"Moris Carrozzieri",68,"2013-06-07 00:00:00",53,32,1
39194,"Massimo Donati",69,"2016-04-07 00:00:00",45,107,2
39206,"Simone Loria",72,"2012-02-22 00:00:00",42,15,1
39207,"Giulio Migliaccio",71,"2016-04-21 00:00:00",54,153,1
39210,"Jose Leonardo Talamonti",66,"2011-02-22 00:00:00",45,43,1
39223,"Andy Webster",59,"2015-04-17 00:00:00",55,100,1
39303,"Rincon",75,"2016-05-05 00:00:00",52,22,1
39330,"Kari Arnason",68,"2016-06-23 00:00:00",57,31,1
39470,"Alessandro Bernardini",69,"2016-05-05 00:00:00",47,14,1
39539,"Mirko Pieri",63,"2012-02-22 00:00:00",39,53,1
39541,"Christian Terlizzi",66,"2016-04-14 00:00:00",48,60,1
39578,"Karel Geraerts",67,"2016-04-28 00:00:00",63,130,1
39594,"Frederic Dupre",64,"2010-02-22 00:00:00",142,20,1
39625,"Mustapha Oussalah",66,"2016-05-05 00:00:00",53,97,1
39658,"Manuel da Costa",74,"2016-02-25 00:00:00",48,43,3
39659,"Robert Malcolm",63,"2010-02-22 00:00:00",140,11,1
39696,"Paolo Bianco",68,"2014-10-31 00:00:00",57,59,1
39702,"Cesar",62,"2014-10-31 00:00:00",45,3,1
39828,"Nico Herzig,19",65,"2011-02-22 00:00:00",66,19,1
39871,"Benjamin Delacourt",63,"2014-12-05 00:00:00",53,24,1
39892,"Marcel Maltritz",68,"2013-10-25 00:00:00",57,57,1
39931,"Lance Davids",62,"2012-08-31 00:00:00",52,33,1
39962,"Fernando",72,"2014-09-18 00:00:00",53,85,2
39967,"Gerald Cid,18",70,"2009-08-30 00:00:00",130,19,1
39978,"Alou Diarra",74,"2015-10-09 00:00:00",58,135,2
39982,"Patrick Mueller",71,"2009-08-30 00:00:00",136,6,1
39990,"Jeremy Toulalan",82,"2016-01-21 00:00:00",45,211,2
39996,"Jean-Pascal Mignot",72,"2016-04-07 00:00:00",57,107,1
40005,"Abdoulaye Faye",67,"2014-03-07 00:00:00",55,81,1
40008,"Mounir Diane",61,"2009-02-22 00:00:00",125,6,1
40025,"Leyti N'Diaye",66,"2013-02-15 00:00:00",60,10,1
40049,"Modeste M'Bami",65,"2015-09-21 00:00:00",56,73,2
40093,"Per Nilsson",70,"2016-05-12 00:00:00",58,84,1
40128,"Zatyiah Knight",65,"2016-04-14 00:00:00",61,103,1
40184,"Miguel Fernandes Vieira Hugo",70,"2013-04-12 00:00:00",53,81,1
40220,"Razvan Rat",75,"2016-05-19 00:00:00",58,28,2
40444,"Viktor Elm",70,"2016-03-31 00:00:00",56,149,1
40520,"Herve Kage",69,"2016-03-31 00:00:00",62,60,1
40521,"Sven Kums",78,"2016-04-28 00:00:00",60,173,2
40599,"Joan Capdevila",69,"2015-01-23 00:00:00",53,139,3
40607,"Polga",76,"2012-02-22 00:00:00",49,67,1
40621,"Gabriel Paletta",77,"2016-01-14 00:00:00",55,153,1
40651,"Ben Turner",70,"2016-03-24 00:00:00",61,30,1
40661,"Moises Moura",72,"2014-07-18 00:00:00",47,47,1
40677,"Ibrahima Sory Camara",62,"2011-02-22 00:00:00",44,38,2
40718,"Benjamin Genton",61,"2014-03-07 00:00:00",49,20,1
40723,"Guillaume Moullec",61,"2012-02-22 00:00:00",44,20,1
40740,"Jeremy Morel",75,"2016-04-07 00:00:00",53,226,1
41016,"Nivaldo",67,"2014-02-14 00:00:00",52,43,2
41062,"Scott Cuthbert",69,"2016-02-25 00:00:00",5,28,1
41071,"Gary Caldwell",69,"2015-02-13 00:00:00",41,150,2
41098,"Thomas Mangani",73,"2016-04-21 00:00:00",62,107,2
41221,"Romain Sartre",63,"2015-02-13 00:00:00",42,13,1
41242,"Marcello Castellini",69,"2009-02-22 00:00:00",104,10,1
41312,"Eric Chelle",64,"2014-03-14 00:00:00",58,46,1
41349,"Pape Habib Sow",67,"2015-04-17 00:00:00",54,34,1
41360,"Henri Bedimo",76,"2016-03-31 00:00:00",60,182,1
41365,"Etienne Capoue",77,"2015-11-06 00:00:00",60,214,2
41415,"Orlando Urbano",62,"2015-11-06 00:00:00",60,30,1
41437,"Francesco Bega",67,"2011-02-22 00:00:00",51,25,1
41462,"Andre Bahia",68,"2014-05-16 00:00:00",51,63,1
41464,"Francisco Pavon",68,"2011-02-22 00:00:00",56,37,2
41465,"Alvaro Mejia",67,"2013-05-24 00:00:00",60,12,1
41501,"Gleison Pinto Santos",70,"2009-08-30 00:00:00",126,24,1
41568,"Jonathan Vila",70,"2016-01-21 00:00:00",52,10,1
41619,"Patrik Baumann",61,"2012-08-31 00:00:00",39,8,1
41632,"Gilberto Martinez Vidal,27",66,"2012-02-22 00:00:00",47,27,1
41707,"Weligton",78,"2015-10-16 00:00:00",49,214,1
41725,"Heinz Barmettler",68,"2014-02-14 00:00:00",60,40,2
41729,"Alessandro Parisi",68,"2012-02-22 00:00:00",59,40,1
41763,"Cristian Stellini",65,"2009-08-30 00:00:00",131,3,1
41882,"Domenico Criscito",79,"2016-03-31 00:00:00",57,99,1
41947,"Karim Saidi",67,"2013-11-29 00:00:00",46,39,1
41962,"Valerio Di Cesare",72,"2016-01-21 00:00:00",50,7,1
42168,"Diego Lugano",74,"2015-04-10 00:00:00",45,26,3
42221,"Cagdas Atan",71,"2010-08-30 00:00:00",45,72,2
42237,"Philipp Muntwiler",62,"2015-09-21 00:00:00",53,122,1
42297,"Fabian Lustenberger",75,"2016-03-17 00:00:00",54,106,1
42463,"Gustavo Lazzaretti",65,"2014-03-14 00:00:00",55,26,1
42568,"Gladstone",63,"2015-01-09 00:00:00",46,3,1
42576,"Gijs Luirink",67,"2010-02-22 00:00:00",139,12,1
42691,"Domenico Maietta",73,"2016-03-10 00:00:00",46,41,1
43008,"Markus Berger",68,"2015-12-10 00:00:00",48,72,1
43135,"Jan Polak",61,"2014-07-18 00:00:00",49,53,1
43138,"Jiri Bilek",63,"2014-02-21 00:00:00",48,80,2
43246,"Stephen Craigan",65,"2012-02-22 00:00:00",44,106,1
43248,"Jonny Evans",78,"2016-03-10 00:00:00",67,153,1
43252,"Michael Duff",69,"2015-09-21 00:00:00",55,31,1
43280,"Martin Laursen",81,"2009-02-22 00:00:00",141,19,1
43338,"Cosmin Moti",70,"2016-05-26 00:00:00",62,1,1
45249,"Ricardo Dani",68,"2016-03-03 00:00:00",60,73,1
45285,"Valdomiro",71,"2013-08-16 00:00:00",47,46,1
45286,"Nuno Coelho",70,"2016-04-14 00:00:00",55,148,1
45340,"Mourtala Diakite",68,"2013-11-08 00:00:00",55,48,1
45418,"Jos Hooiveld",71,"2016-06-16 00:00:00",45,32,2
45466,"Marcel Meeuwis",66,"2013-07-12 00:00:00",45,76,2
45503,"Dele Adeleye",64,"2013-09-20 00:00:00",48,33,1
45882,"Frank van Kouwen",64,"2011-02-22 00:00:00",58,29,1
45890,"Sjors Verdellen",63,"2010-02-22 00:00:00",137,10,1
45917,"Rogier Meijer",65,"2012-02-22 00:00:00",46,70,1
46246,"Arnaud Maire",65,"2013-02-15 00:00:00",52,10,1
46447,"Abasse Ba",64,"2010-08-30 00:00:00",64,16,1
46459,"Samuel Neva",63,"2008-08-30 00:00:00",139,9,1
46635,"Paulo Monteiro",70,"2016-03-03 00:00:00",39,33,1
46712,"Francois Bellugou",70,"2016-02-11 00:00:00",48,46,1
46726,"Damien Da Silva",75,"2016-05-19 00:00:00",53,63,1
46755,"Lucas Deaux",74,"2016-04-28 00:00:00",48,73,2
46890,"Cedric Collet",60,"2014-05-16 00:00:00",52,19,2
46892,"Anthony Weber",72,"2016-01-14 00:00:00",58,94,1
47192,"Mitchell Pique",64,"2013-02-15 00:00:00",44,39,1
47246,"Grzegorz Baran",61,"2015-01-16 00:00:00",51,139,1
47340,"Mohamadou Sissoko",65,"2013-02-15 00:00:00",47,68,1
47547,"Emiliano Insua",78,"2015-12-10 00:00:00",54,137,4
49709,"Alex Pearce",72,"2016-06-09 00:00:00",55,18,1
49970,"Gary Medel",81,"2016-05-12 00:00:00",42,172,3
51841,"Junior Diaz",70,"2016-04-28 00:00:00",57,125,3
56678,"Diego Godin",86,"2016-01-28 00:00:00",49,252,1
56916,"Aurelien Chedjou",80,"2016-04-14 00:00:00",59,134,1
56929,"Zoran Rendulic",66,"2012-08-31 00:00:00",57,6,1
57057,"Andres Lamas",61,"2014-10-17 00:00:00",32,15,2
58358,"Christian Dorda",64,"2015-05-15 00:00:00",48,53,3
59582,"Matthias Jaissle",67,"2014-01-31 00:00:00",35,25,1
66888,"Paolo Carbone",53,"2010-08-30 00:00:00",51,3,1
66890,"Senad Lulic",77,"2016-04-21 00:00:00",46,178,2
67008,"Cabral",65,"2015-12-03 00:00:00",63,72,3
67304,"Fulvio Sulmoni",57,"2015-09-25 00:00:00",46,76,1
67329,"Genseric Kusunga",65,"2016-02-18 00:00:00",48,26,2
67939,"Bram De Ly",60,"2009-08-30 00:00:00",113,11,1
68744,"Dariusz Pietrasiak",62,"2015-01-16 00:00:00",55,133,1
68796,"Maciej Sadlok",66,"2016-06-30 00:00:00",53,136,1
69300,"Mark Rudan",57,"2010-02-22 00:00:00",119,14,1
69374,"Bartlomiej Konieczny",64,"2016-02-11 00:00:00",59,82,1
69533,"Mariusz Magiera",64,"2016-04-14 00:00:00",55,88,1
69553,"Sebastian Madera",69,"2016-05-12 00:00:00",59,108,1
69821,"Milan Kopic",66,"2012-02-22 00:00:00",53,6,1
69911,"Andre Hainault",67,"2015-09-21 00:00:00",52,5,1
69923,"Jan Simunek",71,"2016-04-14 00:00:00",62,24,1
70812,"Hector Moreno",79,"2016-01-21 00:00:00",60,203,2
70949,"Nikos Karabelas",71,"2016-04-21 00:00:00",53,35,1
71898,"Erik Johansson",71,"2016-04-21 00:00:00",63,7,1
71908,"Mathias Joergensen",72,"2016-05-19 00:00:00",61,7,1
72417,"Ryan Bennett",71,"2016-03-10 00:00:00",54,52,1
72424,"Guillaume Borne",58,"2011-02-22 00:00:00",56,17,1
72479,"Lubomir Guldan",66,"2015-09-21 00:00:00",66,55,1
72543,"Inaki Astiz",68,"2014-12-05 00:00:00",61,114,1
72767,"Gordan Bunoza",65,"2015-11-06 00:00:00",65,63,1
72819,"Uros Korun",63,"2016-03-03 00:00:00",46,26,1
73078,"Adam Pinter",72,"2016-06-16 00:00:00",54,34,1
73116,"Tamas Kadar",67,"2016-04-28 00:00:00",57,33,2
74672,"Dealbert",72,"2016-02-19 00:00:00",58,43,1
74989,"Artiles Oliva Aythami",72,"2015-11-26 00:00:00",46,100,1
75197,"Egoitz Jaio",59,"2014-01-31 00:00:00",42,5,1
75206,"Sergio Ortega",62,"2011-08-30 00:00:00",42,19,1
75306,"Marcos Tebar",68,"2016-03-03 00:00:00",45,16,1
75353,"Pablo Sicilia",67,"2010-08-30 00:00:00",53,33,1
75392,"Jauregi Inaki Bea",66,"2012-02-22 00:00:00",45,14,1
75395,"Ivan Hernandez",66,"2014-11-21 00:00:00",57,71,1
75578,"Paulus Arajuuri",70,"2016-06-16 00:00:00",58,41,1
75608,"Serrabasa Gerard",63,"2012-02-22 00:00:00",57,33,1
78187,"Vukasin Devic",64,"2010-02-22 00:00:00",114,3,1
78314,"Ceyhun Gulselam",71,"2016-01-07 00:00:00",53,23,1
80497,"Ivan Marcano",78,"2016-04-21 00:00:00",61,115,2
80566,"Alex Bruno",71,"2010-02-22 00:00:00",135,5,1
80678,"Brian Hamalainen",68,"2016-04-07 00:00:00",42,52,1
88521,"Alberto Rodriguez",72,"2016-03-17 00:00:00",59,82,1
89827,"Igors Tarasovs",66,"2015-09-21 00:00:00",51,34,1
92026,"Guillermo Juan Vallori",66,"2016-04-07 00:00:00",44,88,1
92507,"Iacopo La Rocca",61,"2016-03-03 00:00:00",56,61,1
93041,"Breno",75,"2016-01-14 00:00:00",48,17,1
93054,"Massimo Moia",61,"2010-08-30 00:00:00",45,8,1
93064,"Slobodan Rajkovic",73,"2016-04-28 00:00:00",47,81,2
93332,"Fethi Harek",64,"2016-05-12 00:00:00",71,51,1
93346,"Antony Lecointe,19",63,"2012-02-22 00:00:00",60,19,1
93348,"Damien Perrinelle",70,"2016-01-28 00:00:00",55,8,1
93358,"Romain Thomas",74,"2016-06-16 00:00:00",55,36,1
94009,"Romain Bregerie",72,"2015-11-26 00:00:00",57,12,1
94013,"Samuel Bouhours",64,"2016-03-10 00:00:00",63,71,1
94019,"Jeremy Choplin",66,"2015-12-24 00:00:00",54,44,1
94280,"Thomas Phibel",70,"2016-02-11 00:00:00",55,33,1
94288,"Jeremy Huyghebaert",60,"2011-02-22 00:00:00",55,35,1
94325,"Vincent Nogueira",69,"2016-06-02 00:00:00",56,73,1
94887,"Maximilian Haas",69,"2013-04-19 00:00:00",53,14,1
95076,"Georges Mandjeck",65,"2015-11-06 00:00:00",59,30,1
95081,"Sebastian Langkamp",77,"2016-03-31 00:00:00",52,111,1
95176,"Anthony Straker",58,"2015-09-21 00:00:00",42,11,1
95228,"Fabian Frei",75,"2016-03-31 00:00:00",60,180,2
95352,"Ross Draper",65,"2016-03-10 00:00:00",58,127,1
95509,"Federico Fazio",77,"2016-02-04 00:00:00",54,135,2
95574,"Isaac Vorsah",66,"2015-05-15 00:00:00",34,74,1
95609,"Tshilola Tshinyama Tiko",62,"2013-04-12 00:00:00",57,56,1
95681,"Almeida Anderson do Oliveira",68,"2011-08-30 00:00:00",50,40,1
95904,"Nikola Petkovic",68,"2015-09-25 00:00:00",59,21,2
96837,"Orlando",67,"2012-02-22 00:00:00",62,54,1
96937,"Miguel Vitor",74,"2016-01-28 00:00:00",44,13,1
96968,"Andre Pinto",76,"2016-04-07 00:00:00",56,123,1
97470,"Lex Immers",73,"2016-04-14 00:00:00",59,185,1
97491,"Geromel",77,"2016-01-07 00:00:00",52,144,2
97521,"Denis Tonucci",68,"2016-05-12 00:00:00",85,17,1
97727,"Christian Strohdiek",68,"2016-04-21 00:00:00",59,18,1
97810,"Nikola Vujadinovic",67,"2015-02-27 00:00:00",60,13,1
98361,"Fabio Pacheco",70,"2016-06-02 00:00:00",58,29,1
98369,"Miguel Sandro",70,"2009-08-30 00:00:00",146,27,1
98383,"Bruno Miguel",70,"2015-10-02 00:00:00",49,44,1
98385,"Marco Soares",63,"2012-02-22 00:00:00",50,31,1
98401,"Chiro N'Toko",62,"2013-07-12 00:00:00",42,5,1
101070,"Gregory Arnolin",67,"2013-11-08 00:00:00",57,97,2
101201,"Felipe",72,"2016-05-05 00:00:00",55,97,2
101501,"Kyriakos Papadopoulos",78,"2016-02-25 00:00:00",52,67,1
102614,"Manuel Castro Pavon",66,"2015-10-16 00:00:00",48,12,1
102777,"Manuel Pascali",62,"2015-02-20 00:00:00",42,191,1
103089,"Rodnei",65,"2016-03-24 00:00:00",5,55,1
103691,"Felipe Saad",65,"2015-03-06 00:00:00",50,19,1
104411,"David Hubert",68,"2016-03-10 00:00:00",64,115,1
104744,"Riccardo Cazzola",67,"2015-11-06 00:00:00",41,16,1
105351,"Simao",75,"2016-02-04 00:00:00",58,82,1
105526,"Adrian Mrowiec",62,"2014-01-31 00:00:00",52,86,2
105695,"Gal Shish",64,"2013-06-07 00:00:00",53,17,1
106175,"Diego Angelo",72,"2015-12-24 00:00:00",57,48,1
106286,"Luis Fernando Duarte Nunes,32",66,"2011-02-22 00:00:00",48,34,1
107994,"Denis Halilovic",65,"2010-08-30 00:00:00",41,15,1
109281,"Pape M'Bow",60,"2012-08-31 00:00:00",57,2,1
109331,"Jose Nadson",68,"2016-03-03 00:00:00",48,37,1
109615,"Omer Toprak",81,"2016-03-03 00:00:00",57,151,1
109649,"Jan-Arie van der Heijden",72,"2016-05-05 00:00:00",44,190,1
110106,"Josimar Lima",64,"2015-05-08 00:00:00",57,20,1
110168,"Kevin van Diermen",67,"2015-09-21 00:00:00",60,45,1
110185,"Ruud van de Rijt",63,"2013-06-14 00:00:00",53,4,1
110214,"Joey van den Berg",72,"2016-03-10 00:00:00",51,109,1
111194,"Ismaila N'Diaye",64,"2015-05-08 00:00:00",57,32,2
111703,"Loic Nestor",65,"2016-06-02 00:00:00",61,9,1
111801,"Alfred N'Diaye",77,"2016-03-10 00:00:00",56,111,3
111925,"Chaker Zouaghi",63,"2012-02-22 00:00:00",52,29,1
112123,"Paul Hanlon",63,"2014-02-28 00:00:00",46,149,1
112758,"Ignacio Camacho",80,"2016-05-12 00:00:00",55,134,1
112981,"Michael Siegfried",58,"2015-09-21 00:00:00",59,63,1
113270,"Sander Fischer",70,"2015-11-06 00:00:00",60,66,1
113774,"Nicolas Bianchi Arce",66,"2016-05-05 00:00:00",54,5,1
113976,"Marcos Antonio",67,"2013-11-29 00:00:00",55,15,2
114044,"Alvaro Dominguez",78,"2016-05-19 00:00:00",66,146,2
114215,"Mario Maloca",68,"2016-05-12 00:00:00",57,18,1
114268,"Dejan Lovren",79,"2016-03-10 00:00:00",58,144,2
115190,"Sreten Sretenovic",66,"2015-09-21 00:00:00",51,27,1
115489,"Goldim Diego Gaucho",64,"2013-04-12 00:00:00",56,52,1
115495,"Luis Manuel",67,"2013-03-22 00:00:00",46,48,1
115700,"Leonardo Sanchez",67,"2016-01-21 00:00:00",51,11,1
116183,"Jose Velazquez",69,"2016-04-14 00:00:00",54,21,1
117545,"Sean Morrison",70,"2016-03-10 00:00:00",65,15,1
117556,"Radoslaw Pruchnik",57,"2016-04-21 00:00:00",45,26,1
118182,"Kheireddine Kiko Zarabi",69,"2016-01-14 00:00:00",56,22,1
118441,"Edson Henrique",66,"2012-02-22 00:00:00",47,31,1
118616,"Giancarlo Gonzalez",76,"2016-02-11 00:00:00",56,63,1
118822,"Maciej Dabrowski",68,"2016-03-24 00:00:00",52,75,1
119100,"Ignacio Fideleff",73,"2014-07-18 00:00:00",52,4,1
119427,"Aytac Sulu",75,"2016-04-14 00:00:00",48,33,1
121633,"David Alaba",85,"2016-04-28 00:00:00",50,127,1
121716,"Juan Forlin",73,"2016-01-14 00:00:00",44,102,1
121872,"Sidnei",77,"2016-06-23 00:00:00",61,104,2
128230,"Kevin Piere Lafrance",59,"2014-04-11 00:00:00",55,13,1
129393,"William Matheus",72,"2016-02-04 00:00:00",73,20,1
133201,"Dario Dumic",63,"2016-03-17 00:00:00",64,16,1
134132,"Mario Leitgeb",63,"2016-06-30 00:00:00",47,8,1
134233,"Baptiste Schmisser",65,"2015-09-21 00:00:00",59,22,1
138155,"Szymon Matuszek",59,"2016-03-03 00:00:00",46,8,1
139898,"Dirceu",67,"2016-04-14 00:00:00",42,25,1
140963,"Milan Milanovic",65,"2016-04-21 00:00:00",54,4,1
141082,"Patrick Ziegler",68,"2016-05-12 00:00:00",56,23,1
